x,y,label,showSelected,PANEL,group
0.811010288304243,0.0454545454545454,Gene.symbol = 2610318N02Rik,2610318N02Rik,1,286
0.811010288304243,0.0454545454545454,Gene.symbol = Tpr,Tpr,1,9318
0.811010288304243,0.0454545454545454,Gene.symbol = Zdhhc20,Zdhhc20,1,9995
0.811010288304243,0.0454545454545454,Gene.symbol = Cep95,Cep95,1,2442
0.811010288304243,0.0454545454545454,Gene.symbol = Papd4,Papd4,1,6698
0.811010288304243,0.0454545454545454,Gene.symbol = Myg1,Myg1,1,6147
0.811010288304243,0.0454545454545454,Gene.symbol = Zkscan1,Zkscan1,1,10200
0.811010288304243,0.0454545454545454,Gene.symbol = Gan,Gan,1,4139
0.811010288304243,0.0454545454545454,Gene.symbol = Phf15,Phf15,1,6906
0.811010288304243,0.0454545454545454,Gene.symbol = Gigyf2,Gigyf2,1,4215
0.811010288304243,0.0454545454545454,Gene.symbol = Mecp2,Mecp2,1,5808
0.811010288304243,0.0454545454545454,Gene.symbol = Ubl7,Ubl7,1,9593
0.811010288304243,0.0454545454545454,Gene.symbol = Lrrc41,Lrrc41,1,5589
0.811010288304243,0.0454545454545454,Gene.symbol = Sntb2,Sntb2,1,8482
0.811010288304243,0.0454545454545454,Gene.symbol = Sugp2,Sugp2,1,8757
0.811010288304243,0.0454545454545454,Gene.symbol = Ewsr1,Ewsr1,1,3683
0.811010288304243,0.0454545454545454,Gene.symbol = Casp4,Casp4,1,2139
0.811010288304243,0.0454545454545454,Gene.symbol = Tnks2,Tnks2,1,9259
0.811010288304243,0.0454545454545454,Gene.symbol = Plekho1,Plekho1,1,7061
0.811010288304243,0.0454545454545454,Gene.symbol = 2510039O18Rik,2510039O18Rik,1,259
0.811010288304243,0.0454545454545454,Gene.symbol = 2610044O15Rik8,2610044O15Rik8,1,276
0.811010288304243,0.0454545454545454,Gene.symbol = LOC100504120///Ssh2,LOC100504120///Ssh2,1,5518
0.811010288304243,0.0454545454545454,Gene.symbol = Rnf138,Rnf138,1,7765
0.811010288304243,0.0454545454545454,Gene.symbol = Zfp599,Zfp599,1,10102
0.811010288304243,0.0454545454545454,Gene.symbol = 4930452B06Rik,4930452B06Rik,1,481
0.811010288304243,0.0454545454545454,Gene.symbol = Cnppd1,Cnppd1,1,2624
0.811010288304243,0.0454545454545454,Gene.symbol = Nop16,Nop16,1,6417
0.811010288304243,0.0454545454545454,Gene.symbol = Nfkbid,Nfkbid,1,6338
0.811010288304243,0.0454545454545454,Gene.symbol = Ankrd54,Ankrd54,1,1346
0.811010288304243,0.0454545454545454,Gene.symbol = Sept6,Sept6,1,8058
0.811010288304243,0.0454545454545454,Gene.symbol = 2310009B15Rik,2310009B15Rik,1,222
0.811010288304243,0.0454545454545454,Gene.symbol = Nucb2,Nucb2,1,6509
0.811010288304243,0.0454545454545454,Gene.symbol = Cep70,Cep70,1,2438
0.811010288304243,0.0454545454545454,Gene.symbol = 2310008H04Rik,2310008H04Rik,1,221
0.811010288304243,0.0454545454545454,Gene.symbol = Osbpl9,Osbpl9,1,6619
0.811010288304243,0.0454545454545454,Gene.symbol = Lrrc15,Lrrc15,1,5580
0.811010288304243,0.0454545454545454,Gene.symbol = 3110009E18Rik,3110009E18Rik,1,358
0.811010288304243,0.0454545454545454,Gene.symbol = Tspyl5,Tspyl5,1,9460
0.811010288304243,0.0454545454545454,Gene.symbol = Mms19,Mms19,1,5954
0.811010288304243,0.0454545454545454,Gene.symbol = Spink2,Spink2,1,8577
0.811010288304243,0.0454545454545454,Gene.symbol = Zwint,Zwint,1,10237
0.811010288304243,0.0454545454545454,Gene.symbol = Rere,Rere,1,7669
0.811010288304243,0.0454545454545454,Gene.symbol = Klra18,Klra18,1,5317
0.811010288304243,0.0454545454545454,Gene.symbol = Xpnpep3,Xpnpep3,1,9896
0.811010288304243,0.0454545454545454,Gene.symbol = Bzw1,Bzw1,1,1945
0.811010288304243,0.0454545454545454,Gene.symbol = Gm5506///Eno1,Gm5506///Eno1,1,4382
0.811010288304243,0.0454545454545454,Gene.symbol = Cux1,Cux1,1,2866
0.811010288304243,0.0454545454545454,Gene.symbol = Dmxl2,Dmxl2,1,3260
0.811010288304243,0.0454545454545454,Gene.symbol = Kctd12b,Kctd12b,1,5212
0.811010288304243,0.0454545454545454,Gene.symbol = Zfpl1,Zfpl1,1,10177
0.811010288304243,0.0454545454545454,Gene.symbol = Dlx2,Dlx2,1,3246
0.811010288304243,0.0454545454545454,Gene.symbol = Efnb1,Efnb1,1,3472
0.811010288304243,0.0454545454545454,Gene.symbol = Etfb,Etfb,1,3666
0.811010288304243,0.0454545454545454,Gene.symbol = Chpf2,Chpf2,1,2504
0.811010288304243,0.0454545454545454,Gene.symbol = Zc3h6,Zc3h6,1,9973
0.811010288304243,0.0454545454545454,Gene.symbol = Vkorc1l1,Vkorc1l1,1,9741
0.811010288304243,0.0454545454545454,Gene.symbol = Dscc1,Dscc1,1,3349
0.811010288304243,0.0454545454545454,Gene.symbol = Mtss1,Mtss1,1,6101
0.811010288304243,0.0454545454545454,Gene.symbol = Deptor,Deptor,1,3176
0.811010288304243,0.0454545454545454,Gene.symbol = Irgm2,Irgm2,1,5075
0.811010288304243,0.0454545454545454,Gene.symbol = Pcgf5,Pcgf5,1,6771
0.811010288304243,0.0454545454545454,Gene.symbol = Fnta,Fnta,1,4008
0.811010288304243,0.0454545454545454,Gene.symbol = Zc3h14,Zc3h14,1,9969
0.811010288304243,0.0454545454545454,Gene.symbol = Mettl1,Mettl1,1,5846
0.811010288304243,0.0454545454545454,Gene.symbol = Pgap2,Pgap2,1,6886
0.811010288304243,0.0454545454545454,Gene.symbol = Amn1,Amn1,1,1299
0.811010288304243,0.0454545454545454,Gene.symbol = Cpeb1,Cpeb1,1,2723
0.811010288304243,0.0454545454545454,Gene.symbol = Trmt112,Trmt112,1,9394
0.811010288304243,0.0454545454545454,Gene.symbol = Gm2115,Gm2115,1,4352
0.811010288304243,0.0454545454545454,Gene.symbol = Myo19,Myo19,1,6166
0.811010288304243,0.0454545454545454,Gene.symbol = Dcaf17,Dcaf17,1,3088
0.811010288304243,0.0454545454545454,Gene.symbol = Ddi2,Ddi2,1,3121
0.811010288304243,0.0454545454545454,Gene.symbol = Mgst3,Mgst3,1,5892
0.811010288304243,0.0454545454545454,Gene.symbol = Fubp1,Fubp1,1,4068
0.811010288304243,0.0454545454545454,Gene.symbol = Numb,Numb,1,6526
0.811010288304243,0.0454545454545454,Gene.symbol = Gm2137,Gm2137,1,4353
0.811010288304243,0.0454545454545454,Gene.symbol = C2cd3,C2cd3,1,1987
0.811010288304243,0.0454545454545454,Gene.symbol = Naa50,Naa50,1,6201
0.811010288304243,0.0454545454545454,Gene.symbol = Dstn,Dstn,1,3356
0.811010288304243,0.0454545454545454,Gene.symbol = Fam126a,Fam126a,1,3750
0.811010288304243,0.0454545454545454,Gene.symbol = Gins1,Gins1,1,4219
0.811010288304243,0.0454545454545454,Gene.symbol = Mgat2,Mgat2,1,5879
0.811010288304243,0.0454545454545454,Gene.symbol = Vps13b,Vps13b,1,9756
0.811010288304243,0.0454545454545454,Gene.symbol = Rundc3b,Rundc3b,1,7894
0.811010288304243,0.0454545454545454,Gene.symbol = Usp10,Usp10,1,9665
0.811010288304243,0.0454545454545454,Gene.symbol = Sqle,Sqle,1,8617
0.811010288304243,0.0454545454545454,Gene.symbol = Acpp,Acpp,1,1046
0.811010288304243,0.0454545454545454,Gene.symbol = Kat6b,Kat6b,1,5161
0.811010288304243,0.0454545454545454,Gene.symbol = Tmem41b,Tmem41b,1,9185
0.811010288304243,0.0454545454545454,Gene.symbol = Fam171a1,Fam171a1,1,3778
0.811010288304243,0.0454545454545454,Gene.symbol = Swi5,Swi5,1,8788
0.811010288304243,0.0454545454545454,Gene.symbol = Gkap1,Gkap1,1,4235
0.811010288304243,0.0454545454545454,Gene.symbol = Entpd1,Entpd1,1,3585
0.811010288304243,0.0454545454545454,Gene.symbol = Acbd3,Acbd3,1,1025
0.811010288304243,0.0454545454545454,Gene.symbol = Sar1a,Sar1a,1,7937
0.811010288304243,0.0454545454545454,Gene.symbol = Igsf5,Igsf5,1,4953
0.811010288304243,0.0454545454545454,Gene.symbol = BB211804,BB211804,1,1766
0.811010288304243,0.0454545454545454,Gene.symbol = Mau2,Mau2,1,5763
0.811010288304243,0.0454545454545454,Gene.symbol = Klhdc8b,Klhdc8b,1,5295
0.811010288304243,0.0454545454545454,Gene.symbol = Scoc,Scoc,1,7987
0.811010288304243,0.0454545454545454,Gene.symbol = Lad1,Lad1,1,5383
0.811010288304243,0.0454545454545454,Gene.symbol = Tmem203,Tmem203,1,9159
0.811010288304243,0.0454545454545454,Gene.symbol = Nme5,Nme5,1,6394
0.811010288304243,0.0454545454545454,Gene.symbol = Notch2,Notch2,1,6427
0.811010288304243,0.0454545454545454,Gene.symbol = Ppap2a,Ppap2a,1,7160
0.811010288304243,0.0454545454545454,Gene.symbol = Jup,Jup,1,5152
0.811010288304243,0.0454545454545454,Gene.symbol = Scamp1,Scamp1,1,7957
0.811010288304243,0.0454545454545454,Gene.symbol = Arrdc3,Arrdc3,1,1517
0.811010288304243,0.0454545454545454,Gene.symbol = Mycbp2,Mycbp2,1,6139
0.811010288304243,0.0454545454545454,Gene.symbol = Zbtb7b,Zbtb7b,1,9963
0.811010288304243,0.0454545454545454,Gene.symbol = Thsd7a,Thsd7a,1,9026
0.811010288304243,0.0454545454545454,Gene.symbol = Hnrnpul2,Hnrnpul2,1,4768
0.811010288304243,0.0454545454545454,Gene.symbol = Bmp1,Bmp1,1,1882
0.811010288304243,0.0454545454545454,Gene.symbol = Exosc9,Exosc9,1,3699
0.811010288304243,0.0454545454545454,Gene.symbol = Endod1,Endod1,1,3573
0.811010288304243,0.0454545454545454,Gene.symbol = Mlf1,Mlf1,1,5928
0.811010288304243,0.0454545454545454,Gene.symbol = 4930447F24Rik,4930447F24Rik,1,471
0.811010288304243,0.0454545454545454,Gene.symbol = Ubald2,Ubald2,1,9557
0.811010288304243,0.0454545454545454,Gene.symbol = Malt1,Malt1,1,5679
0.811010288304243,0.0454545454545454,Gene.symbol = Foxa2,Foxa2,1,4014
0.811010288304243,0.0454545454545454,Gene.symbol = Slc39a10,Slc39a10,1,8321
0.811010288304243,0.0454545454545454,Gene.symbol = Zg16,Zg16,1,10189
0.811010288304243,0.0454545454545454,Gene.symbol = Gm129,Gm129,1,4286
0.811010288304243,0.0454545454545454,Gene.symbol = Ppp5c,Ppp5c,1,7228
0.811010288304243,0.0454545454545454,Gene.symbol = Dym,Dym,1,3389
0.811010288304243,0.0454545454545454,Gene.symbol = Itgb5,Itgb5,1,5108
0.811010288304243,0.0454545454545454,Gene.symbol = Pgrmc1,Pgrmc1,1,6896
0.811010288304243,0.0454545454545454,Gene.symbol = 2010002M09Rik,2010002M09Rik,1,195
0.811010288304243,0.0454545454545454,Gene.symbol = Slc11a2,Slc11a2,1,8218
0.811010288304243,0.0454545454545454,Gene.symbol = Cdc42,Cdc42,1,2325
0.811010288304243,0.0454545454545454,Gene.symbol = Plaur,Plaur,1,7019
0.811010288304243,0.0454545454545454,Gene.symbol = Mamdc2,Mamdc2,1,5680
0.811010288304243,0.0454545454545454,Gene.symbol = Elmo2,Elmo2,1,3536
0.811010288304243,0.0454545454545454,Gene.symbol = Prdx5,Prdx5,1,7250
0.811010288304243,0.0454545454545454,Gene.symbol = Gatsl3,Gatsl3,1,4160
0.811010288304243,0.0454545454545454,Gene.symbol = Serpinh1,Serpinh1,1,8084
0.811010288304243,0.0454545454545454,Gene.symbol = Zc3h18,Zc3h18,1,9971
0.811010288304243,0.0454545454545454,Gene.symbol = Agfg2,Agfg2,1,1157
0.811010288304243,0.0454545454545454,Gene.symbol = Fzd1,Fzd1,1,4087
0.811010288304243,0.0454545454545454,Gene.symbol = Ctnnbip1,Ctnnbip1,1,2839
0.811010288304243,0.0454545454545454,Gene.symbol = Kansl2,Kansl2,1,5158
0.811010288304243,0.0454545454545454,Gene.symbol = Zfp68,Zfp68,1,10122
0.811010288304243,0.0454545454545454,Gene.symbol = Diablo,Diablo,1,3214
0.811010288304243,0.0454545454545454,Gene.symbol = Ddb1,Ddb1,1,3117
0.811010288304243,0.0454545454545454,Gene.symbol = Fundc2,Fundc2,1,4072
0.811010288304243,0.0454545454545454,Gene.symbol = Chka,Chka,1,2491
0.811010288304243,0.0454545454545454,Gene.symbol = Kif22,Kif22,1,5262
0.811010288304243,0.0454545454545454,Gene.symbol = Smek1,Smek1,1,8424
0.811010288304243,0.0454545454545454,Gene.symbol = March6,March6,1,5740
0.811010288304243,0.0454545454545454,Gene.symbol = Pdrg1,Pdrg1,1,6837
0.811010288304243,0.0454545454545454,Gene.symbol = Tmx3,Tmx3,1,9230
0.811010288304243,0.0454545454545454,Gene.symbol = Atp5g2,Atp5g2,1,1600
0.811010288304243,0.0454545454545454,Gene.symbol = Mphosph8,Mphosph8,1,5987
0.811010288304243,0.0454545454545454,Gene.symbol = Gm1976,Gm1976,1,4337
0.811010288304243,0.0454545454545454,Gene.symbol = Bcor,Bcor,1,1842
0.811010288304243,0.0454545454545454,Gene.symbol = Mycbp,Mycbp,1,6138
0.811010288304243,0.0454545454545454,Gene.symbol = Paqr8,Paqr8,1,6710
0.811010288304243,0.0454545454545454,Gene.symbol = Slco3a1,Slco3a1,1,8375
0.811010288304243,0.0454545454545454,Gene.symbol = Apc,Apc,1,1387
0.811010288304243,0.0454545454545454,Gene.symbol = Nkain4,Nkain4,1,6370
0.811010288304243,0.0454545454545454,Gene.symbol = Txnrd1,Txnrd1,1,9543
0.811010288304243,0.0454545454545454,Gene.symbol = Nelfa,Nelfa,1,6302
0.811010288304243,0.0454545454545454,Gene.symbol = Trub2,Trub2,1,9428
0.811010288304243,0.0454545454545454,Gene.symbol = Ggcx,Ggcx,1,4203
0.811010288304243,0.0454545454545454,Gene.symbol = Tprkb,Tprkb,1,9320
0.811010288304243,0.0454545454545454,Gene.symbol = Gm19270,Gm19270,1,4324
0.811010288304243,0.0454545454545454,Gene.symbol = Rbm8a,Rbm8a,1,7625
0.811010288304243,0.0454545454545454,Gene.symbol = Lysmd3,Lysmd3,1,5645
0.811010288304243,0.0454545454545454,Gene.symbol = Neto2,Neto2,1,6312
0.811010288304243,0.0454545454545454,Gene.symbol = Mterfd3,Mterfd3,1,6076
0.811010288304243,0.0454545454545454,Gene.symbol = 1810032O08Rik,1810032O08Rik,1,181
0.811010288304243,0.0454545454545454,Gene.symbol = Synj1,Synj1,1,8808
0.811010288304243,0.0454545454545454,Gene.symbol = Ropn1l,Ropn1l,1,7810
0.811010288304243,0.0454545454545454,Gene.symbol = Sart3,Sart3,1,7938
0.811010288304243,0.0454545454545454,Gene.symbol = Emx2,Emx2,1,3567
0.811010288304243,0.0454545454545454,Gene.symbol = Rfc1,Rfc1,1,7679
0.811010288304243,0.0454545454545454,Gene.symbol = Pnpla2,Pnpla2,1,7111
0.811010288304243,0.0454545454545454,Gene.symbol = Fbxl14,Fbxl14,1,3886
0.811010288304243,0.0454545454545454,Gene.symbol = Hoxc5,Hoxc5,1,4794
0.811010288304243,0.0454545454545454,Gene.symbol = Mitd1,Mitd1,1,5915
0.811010288304243,0.0454545454545454,Gene.symbol = LOC624295,LOC624295,1,5536
0.811010288304243,0.0454545454545454,Gene.symbol = Arnt,Arnt,1,1506
0.811010288304243,0.0454545454545454,Gene.symbol = Snhg12,Snhg12,1,8463
0.811010288304243,0.0454545454545454,Gene.symbol = Aqp11,Aqp11,1,1413
0.811010288304243,0.0454545454545454,Gene.symbol = Gbp2,Gbp2,1,4166
0.811010288304243,0.0454545454545454,Gene.symbol = Pde4b,Pde4b,1,6806
0.811010288304243,0.0454545454545454,Gene.symbol = Dkk2,Dkk2,1,3231
0.811010288304243,0.0454545454545454,Gene.symbol = Zkscan8,Zkscan8,1,10204
0.811010288304243,0.0454545454545454,Gene.symbol = BC005537,BC005537,1,1779
0.811010288304243,0.0454545454545454,Gene.symbol = AI462493,AI462493,1,1196
0.811010288304243,0.0454545454545454,Gene.symbol = Slc25a23,Slc25a23,1,8260
0.811010288304243,0.0454545454545454,Gene.symbol = Dscr3,Dscr3,1,3350
0.811010288304243,0.0454545454545454,Gene.symbol = Smarcd2,Smarcd2,1,8413
0.811010288304243,0.0454545454545454,Gene.symbol = En1,En1,1,3569
0.811010288304243,0.0454545454545454,Gene.symbol = Nfkb2,Nfkb2,1,6336
0.811010288304243,0.0454545454545454,Gene.symbol = Ube2e2,Ube2e2,1,9569
0.811010288304243,0.0454545454545454,Gene.symbol = Yipf4,Yipf4,1,9917
0.811010288304243,0.0454545454545454,Gene.symbol = Snap47,Snap47,1,8454
0.811010288304243,0.0454545454545454,Gene.symbol = Tbc1d15,Tbc1d15,1,8873
0.811010288304243,0.0454545454545454,Gene.symbol = Sgsm1,Sgsm1,1,8135
0.811010288304243,0.0454545454545454,Gene.symbol = Mtr,Mtr,1,6099
0.811010288304243,0.0454545454545454,Gene.symbol = Camsap1,Camsap1,1,2100
0.811010288304243,0.0454545454545454,Gene.symbol = Dram1,Dram1,1,3341
0.811010288304243,0.0454545454545454,Gene.symbol = Fam13b,Fam13b,1,3762
0.811010288304243,0.0454545454545454,Gene.symbol = Pan2,Pan2,1,6691
0.811010288304243,0.0454545454545454,Gene.symbol = Khsrp,Khsrp,1,5247
0.811010288304243,0.0454545454545454,Gene.symbol = Ube2q2,Ube2q2,1,9578
0.811010288304243,0.0454545454545454,Gene.symbol = Tst,Tst,1,9467
0.811010288304243,0.0454545454545454,Gene.symbol = Hnrnph3,Hnrnph3,1,4765
0.811010288304243,0.0454545454545454,Gene.symbol = Acot9,Acot9,1,1039
0.811010288304243,0.0454545454545454,Gene.symbol = Suv420h1,Suv420h1,1,8779
0.811010288304243,0.0454545454545454,Gene.symbol = Nek2,Nek2,1,6297
0.811010288304243,0.0454545454545454,Gene.symbol = Elp4,Elp4,1,3546
0.811010288304243,0.0454545454545454,Gene.symbol = Usp53,Usp53,1,9691
0.811010288304243,0.0454545454545454,Gene.symbol = Ttc7,Ttc7,1,9488
0.811010288304243,0.0454545454545454,Gene.symbol = Ift80,Ift80,1,4925
0.811010288304243,0.0454545454545454,Gene.symbol = Anapc5,Anapc5,1,1310
0.811010288304243,0.0454545454545454,Gene.symbol = Akap8l,Akap8l,1,1233
0.811010288304243,0.0454545454545454,Gene.symbol = Wdr48,Wdr48,1,9824
0.811010288304243,0.0454545454545454,Gene.symbol = Ankrd33b,Ankrd33b,1,1339
0.811010288304243,0.0454545454545454,Gene.symbol = Plcb1,Plcb1,1,7023
0.811010288304243,0.0454545454545454,Gene.symbol = Tubb4b,Tubb4b,1,9511
0.811010288304243,0.0454545454545454,Gene.symbol = Spin2,Spin2,1,8576
0.811010288304243,0.0454545454545454,Gene.symbol = Nudt9,Nudt9,1,6523
0.811010288304243,0.0454545454545454,Gene.symbol = Jkamp,Jkamp,1,5140
0.811010288304243,0.0454545454545454,Gene.symbol = Phf20,Phf20,1,6910
0.811010288304243,0.0454545454545454,Gene.symbol = Dpy30,Dpy30,1,3336
0.811010288304243,0.0454545454545454,Gene.symbol = Rarg,Rarg,1,7572
0.811010288304243,0.0454545454545454,Gene.symbol = Sirpa,Sirpa,1,8193
0.811010288304243,0.0454545454545454,Gene.symbol = Apmap,Apmap,1,1398
0.811010288304243,0.0454545454545454,Gene.symbol = Thrap3,Thrap3,1,9023
0.811010288304243,0.0454545454545454,Gene.symbol = Slc23a2,Slc23a2,1,8251
0.811010288304243,0.0454545454545454,Gene.symbol = Gm11944,Gm11944,1,4282
0.811010288304243,0.0454545454545454,Gene.symbol = Fam195b,Fam195b,1,3797
0.811010288304243,0.0454545454545454,Gene.symbol = Shisa5,Shisa5,1,8162
0.811010288304243,0.0454545454545454,Gene.symbol = Bbx,Bbx,1,1775
0.811010288304243,0.0454545454545454,Gene.symbol = Me2,Me2,1,5805
0.811010288304243,0.0454545454545454,Gene.symbol = Glis2,Glis2,1,4248
0.811010288304243,0.0454545454545454,Gene.symbol = 4930523C07Rik,4930523C07Rik,1,525
0.811010288304243,0.0454545454545454,Gene.symbol = Jam3,Jam3,1,5136
0.811010288304243,0.0454545454545454,Gene.symbol = Rps25,Rps25,1,7846
0.811010288304243,0.0454545454545454,Gene.symbol = Dlg3,Dlg3,1,3237
0.811010288304243,0.0454545454545454,Gene.symbol = Tatdn3,Tatdn3,1,8870
0.811010288304243,0.0454545454545454,Gene.symbol = Vipas39,Vipas39,1,9738
0.811010288304243,0.0454545454545454,Gene.symbol = Acsl5,Acsl5,1,1053
0.811010288304243,0.0454545454545454,Gene.symbol = Rp2h,Rp2h,1,7817
0.811010288304243,0.0454545454545454,Gene.symbol = Uqcrh,Uqcrh,1,9655
0.811010288304243,0.0454545454545454,Gene.symbol = Sept10,Sept10,1,8054
0.811010288304243,0.0454545454545454,Gene.symbol = Cat,Cat,1,2148
0.811010288304243,0.0454545454545454,Gene.symbol = Amz2,Amz2,1,1304
0.811010288304243,0.0454545454545454,Gene.symbol = Ndrg4,Ndrg4,1,6273
0.811010288304243,0.0454545454545454,Gene.symbol = Liph,Liph,1,5487
0.811010288304243,0.0454545454545454,Gene.symbol = Etnk1,Etnk1,1,3669
0.811010288304243,0.0454545454545454,Gene.symbol = Ddost,Ddost,1,3126
0.811010288304243,0.0454545454545454,Gene.symbol = Dera,Dera,1,3177
0.811010288304243,0.0454545454545454,Gene.symbol = Gtpbp4,Gtpbp4,1,4595
0.811010288304243,0.0454545454545454,Gene.symbol = Kctd5,Kctd5,1,5219
0.811010288304243,0.0454545454545454,Gene.symbol = Irf1,Irf1,1,5065
0.811010288304243,0.0454545454545454,Gene.symbol = 9130023H24Rik,9130023H24Rik,1,816
0.811010288304243,0.0454545454545454,Gene.symbol = Plod1,Plod1,1,7070
0.811010288304243,0.0454545454545454,Gene.symbol = Ppp6c,Ppp6c,1,7229
0.811010288304243,0.0454545454545454,Gene.symbol = Mcfd2,Mcfd2,1,5784
0.811010288304243,0.0454545454545454,Gene.symbol = Grn,Grn,1,4551
0.811010288304243,0.0454545454545454,Gene.symbol = Ddx20,Ddx20,1,3133
0.811010288304243,0.0454545454545454,Gene.symbol = Rars,Rars,1,7574
0.811010288304243,0.0454545454545454,Gene.symbol = Gmppb,Gmppb,1,4425
0.811010288304243,0.0454545454545454,Gene.symbol = Ajuba,Ajuba,1,1220
0.811010288304243,0.0454545454545454,Gene.symbol = Tom1l1,Tom1l1,1,9280
0.811010288304243,0.0454545454545454,Gene.symbol = Hnrpdl,Hnrpdl,1,4769
0.811010288304243,0.0454545454545454,Gene.symbol = Nin,Nin,1,6356
0.811010288304243,0.0454545454545454,Gene.symbol = Qsox1,Qsox1,1,7475
0.811010288304243,0.0454545454545454,Gene.symbol = Eif3g,Eif3g,1,3506
0.811010288304243,0.0454545454545454,Gene.symbol = Mxi1,Mxi1,1,6127
0.811010288304243,0.0454545454545454,Gene.symbol = Sirt7,Sirt7,1,8195
0.811010288304243,0.0454545454545454,Gene.symbol = Inpp5a,Inpp5a,1,5024
0.811010288304243,0.0454545454545454,Gene.symbol = Mettl2,Mettl2,1,5852
0.811010288304243,0.0454545454545454,Gene.symbol = Eif4g1,Eif4g1,1,3516
0.811010288304243,0.0454545454545454,Gene.symbol = Vasp,Vasp,1,9719
0.811010288304243,0.0454545454545454,Gene.symbol = Polr3b,Polr3b,1,7142
0.811010288304243,0.0454545454545454,Gene.symbol = 1810062G17Rik,1810062G17Rik,1,190
0.811010288304243,0.0454545454545454,Gene.symbol = Gid4,Gid4,1,4214
0.811010288304243,0.0454545454545454,Gene.symbol = Mkx,Mkx,1,5925
0.811010288304243,0.0454545454545454,Gene.symbol = Larp6,Larp6,1,5403
0.811010288304243,0.0454545454545454,Gene.symbol = A930004D18Rik,A930004D18Rik,1,919
0.811010288304243,0.0454545454545454,Gene.symbol = Impa2,Impa2,1,5004
0.811010288304243,0.0454545454545454,Gene.symbol = Lypla1,Lypla1,1,5641
0.811010288304243,0.0454545454545454,Gene.symbol = Kdm5c,Kdm5c,1,5235
0.811010288304243,0.0454545454545454,Gene.symbol = Foxj3,Foxj3,1,4024
0.811010288304243,0.0454545454545454,Gene.symbol = Ppfibp1,Ppfibp1,1,7175
0.811010288304243,0.0454545454545454,Gene.symbol = B4galt2,B4galt2,1,1724
0.811010288304243,0.0454545454545454,Gene.symbol = Nfe2l1,Nfe2l1,1,6327
0.811010288304243,0.0454545454545454,Gene.symbol = Kcnk5,Kcnk5,1,5198
0.811010288304243,0.0454545454545454,Gene.symbol = Apobec1,Apobec1,1,1401
0.811010288304243,0.0454545454545454,Gene.symbol = Gtpbp1,Gtpbp1,1,4592
0.811010288304243,0.0454545454545454,Gene.symbol = Slc6a9,Slc6a9,1,8357
0.811010288304243,0.0454545454545454,Gene.symbol = Acap2,Acap2,1,1023
0.811010288304243,0.0454545454545454,Gene.symbol = Elk1,Elk1,1,3531
0.811010288304243,0.0454545454545454,Gene.symbol = Nono,Nono,1,6415
0.811010288304243,0.0454545454545454,Gene.symbol = Pianp,Pianp,1,6936
0.811010288304243,0.0454545454545454,Gene.symbol = Sparc,Sparc,1,8547
0.811010288304243,0.0454545454545454,Gene.symbol = Setd6,Setd6,1,8098
0.811010288304243,0.0454545454545454,Gene.symbol = Dusp28,Dusp28,1,3380
0.811010288304243,0.0454545454545454,Gene.symbol = Gramd4,Gramd4,1,4525
0.811010288304243,0.0454545454545454,Gene.symbol = Sft2d2,Sft2d2,1,8119
0.811010288304243,0.0454545454545454,Gene.symbol = Ccdc141,Ccdc141,1,2186
0.811010288304243,0.0454545454545454,Gene.symbol = Celf4,Celf4,1,2402
0.811010288304243,0.0454545454545454,Gene.symbol = Smurf2,Smurf2,1,8447
0.811010288304243,0.0454545454545454,Gene.symbol = Soat1,Soat1,1,8502
0.811010288304243,0.0454545454545454,Gene.symbol = Usp7,Usp7,1,9693
0.811010288304243,0.0454545454545454,Gene.symbol = Tcfl5,Tcfl5,1,8920
0.811010288304243,0.0454545454545454,Gene.symbol = Tmf1,Tmf1,1,9214
0.811010288304243,0.0454545454545454,Gene.symbol = AI413582,AI413582,1,1191
0.811010288304243,0.0454545454545454,Gene.symbol = Rgl2,Rgl2,1,7692
0.811010288304243,0.0454545454545454,Gene.symbol = Rttn,Rttn,1,7891
0.811010288304243,0.0454545454545454,Gene.symbol = Htra3,Htra3,1,4866
0.811010288304243,0.0454545454545454,Gene.symbol = Dgcr2,Dgcr2,1,3185
0.811010288304243,0.0454545454545454,Gene.symbol = Scd2,Scd2,1,7968
0.811010288304243,0.0454545454545454,Gene.symbol = Zfr,Zfr,1,10180
0.811010288304243,0.0454545454545454,Gene.symbol = Ubl5,Ubl5,1,9592
0.811010288304243,0.0454545454545454,Gene.symbol = Atox1,Atox1,1,1578
0.811010288304243,0.0454545454545454,Gene.symbol = Nmt1,Nmt1,1,6401
0.811010288304243,0.0454545454545454,Gene.symbol = Gm15800,Gm15800,1,4307
0.811010288304243,0.0454545454545454,Gene.symbol = Dus3l,Dus3l,1,3368
0.811010288304243,0.0454545454545454,Gene.symbol = Bnc2,Bnc2,1,1893
0.811010288304243,0.0454545454545454,Gene.symbol = Atg3,Atg3,1,1566
0.811010288304243,0.0454545454545454,Gene.symbol = Gpr107,Gpr107,1,4487
0.811010288304243,0.0454545454545454,Gene.symbol = Wars2,Wars2,1,9794
0.811010288304243,0.0454545454545454,Gene.symbol = Stx18,Stx18,1,8738
0.811010288304243,0.0454545454545454,Gene.symbol = Rnf14,Rnf14,1,7766
0.811010288304243,0.0454545454545454,Gene.symbol = Tango2,Tango2,1,8853
0.811010288304243,0.0454545454545454,Gene.symbol = Zfp395,Zfp395,1,10066
